id_str,user,tweet,created
1516849364345364480,Ahmad Yusuf,"b'Polemik 3 periode dan perpanjangan masa jabatan Presiden menjadi bahasan hangat. Kepada LaNyalla, KH Muhammad Faisol Anwar mengaku tidak setuju dengan wacana tersebut #LaNyalla #SilaturahmiTanpaBatas #aspirasitanpaprovokasi #KataLaNyalla #dpdri'",04/20/2022 18:40:44
1516845578222977026,Opiniku🆘,b'Terus apa manfaat Demo mahasiswa menolak wacana jabatan Presiden 3 periode..\n\nKlo 2024 AHY memastikan maju sbg Capres. .? https://t.co/QxEb5G6WF4',04/20/2022 18:25:42
1516838411180834816,OposisiCerdas.com,b'Masinton: Korporasi Sawit Pendukung Jabatan Presiden 3 Periode Perlu Disanksi\nhttps://t.co/FCa29Hd2BK',04/20/2022 17:57:13
1516836964506697729,Fajri Ramdhani,b'Laporan Hasil Ngopi Bareng Bapak-Bapak:\n\nAda beberapa poin keresahan yang dirasakan bapak-bapak warung saat ini\n1. Langkanya pertalite\n2. Harga minyak goreng tinggi\n3. Isu presiden tiga periode\n4. Ancaman disitegrasi bangsa\n\nDemikian laporan ini saya buat dengan sejujur-jujurnya.',04/20/2022 17:51:28
1516836952255139847,Andestoro,"b'Siapakah yg pantas menjadi presiden RI periode\n2024-2029\n1.anies Baswedan\n2.prabowo Subianto\n3.ganjarpranowo\n4,Ridwan kamil\n5.sandiagauno\n6.airlangga Hartarto\n7.erick thohir'",04/20/2022 17:51:25
1516823081754705920,Diego Samuel,b'@detikcom Selama issue gulingkan presiden sblm masa periode berakhir maka issue presiden 3 periode akan ada terus',04/20/2022 16:56:18
1516819093902757890,Suara Netizen Nusantara,b'No 3 Periode Presiden dlm Konstitusi ? https://t.co/rcyVRp7qd8',04/20/2022 16:40:27
1516817621219704832,OposisiCerdas.com,b'Demokrat Wanti-wanti Wacana Presiden 3 Periode Digaungkan Lagi Usai Lebaran\nhttps://t.co/G1ps0lPmz1',04/20/2022 16:34:36
1516816525197414401,Gunawan Mahananto,b'@ChusnulCh__ @BEMUI_Official Demonya mungkin ke MPR aja. Kayaknya  yang bisa ubah masa jabatan presiden jadi 3 periode  adalah  lembaga tertinggi negara MPR.  Bukan presiden. Masak bisa lewat semacam Keppres ?',04/20/2022 16:30:15
1516812307204308995,BeritakanIDNews,b'Masinton: Korporasi Sawit Pendukung Jabatan Presiden 3 Periode Perlu Disanksi\nhttps://t.co/uSlrRlvLzQ',04/20/2022 16:13:29
1516809375708758016,Depotgimbo,"b'kalo presiden boleh 3 periode jadinya ya 2024 tahunnya SBY sama Jokowi beradu lagi, bukan Anies, Ganjar, Risma, ato siapalah yang digadang-gadang sekarang-sekarang ini https://t.co/SxydY26wpN'",04/20/2022 16:01:50
1516808594645479429,DEMOKRASI News,b'Masinton: Korporasi Sawit Pendukung Jabatan Presiden 3 Periode Perlu Disanksi https://t.co/Jiw6v7K3Lp',04/20/2022 15:58:44
1516805368856584196,GELORA NEWS,b'Masinton: Korporasi Sawit Pendukung Jabatan Presiden 3 Periode Perlu Disanksi\nhttps://t.co/DQ1qcz59Vy',04/20/2022 15:45:55
1516801025440894983,hndrgng,"b'@mediaindonesia Ternyata Demo msy ada efeknya juga, timbul tersangka mafia CPO walaupun cuma kroconya yg tampil. Sebelum Demo, presiden menyatakan stop wacana 3 periode. Kita tunggu Demo lagi ada kejadian apalagi setelah itu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",04/20/2022 15:28:39
1516800870201323522,hndrgng,"b'@hariankompas Ternyata Demo msy ada efeknya juga, timbul tersangka mafia CPO walaupun cuma kroconya yg tampil. Sebelum Demo, presiden menyatakan stop wacana 3 periode. Kita tunggu Demo lagi ada kejadian apalagi setelah itu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",04/20/2022 15:28:02
1516800820893089795,AA LaNyalla MM,b'Disini saya diterima langsung pengasuh Ponpes KH. Muhammad Faisol Anwar. Polemik 3 periode dan perpanjangan masa jabatan Presiden menjadi bahasan hangat. KH Muhammad Faisol Anwar mengaku tidak setuju dengan wacana tersebut.\n#LaNyalla #ketuadpdri #dpdri #daridaerahuntukindonesia',04/20/2022 15:27:51
1516794636278579208,Arief Rasyad,"b'Udah lebih dari 4 Kali Jokowi menegaskan beliau taat kosntitusi dan gak minat jd Presiden 3 peiode, dan melarang menterinya berwacana penundaan pemilu, bahkan tanggal pemilu udah ditetapkan, terus besok \n@BEMUI_Official msh mau demo penolakan 3 periode?? https://t.co/CeKI2iTFEA'",04/20/2022 15:03:16
1516794370032168960,Tujuankerjo,b'Rakyat yg minta Presiden 3 periode itu juga demokratis dan aspirasinya juga dijamin oleh UUD. Jadi bukan cuma yg menolak yg dianggap demokrasi sementara yg mendukung Presiden 3 periode dianggap tidak demokrasi. Biarkan wakil rakyat yg menilai.',04/20/2022 15:02:13
1516792616800595971,𝕷𝖆𝖐𝖘𝖆𝖓𝖆 ჄƱÐĦI🆔⚖,b'Menurut Konstitusi Kepala Desa Boleh 3 Periode Kalau Presiden Cukup 2 Periode Saja.\nAda Yang Ngotot Mau 3 Periode Dipersilahkan Jadi Kepala Desa https://t.co/Jtys5G7a08',04/20/2022 14:55:15
1516791771250171909,Rayi Raka,b'Komika cewe ktnya cerdas tapi masih percaya hoax jabatan 3 periode...padahal sdh dijelaskan sama presiden bahwa beliau tdk akan melanggar konstitusi...ada sih sang mantan yg ngarep yg ke 3...mungkin sindiran buat sang mantan itu ya?!?..cuman gw dah ga suka sama komika cewe ini..',04/20/2022 14:51:53
1516789837684035584,Jusup J. Rianto,"b'@katrinrienks @MARQUEZ__93 Nggedabrus!!!! Arti nya tong kosong nyaring bunyinya!!! Kemungkinan besar yg meng instruksikan wacana 3 periode atau perpanjangan masa jabatan presiden jg keluarga dia dan Geng nya coba diusut tuntas deh, keturunan nabi mana yg seperti ini????'",04/20/2022 14:44:12
1516789492778418182,otisram nalrapus🇲🇨,b'@ChusnulCh__ @BEMUI_Official Yg usul 3 periode itu bukannya @cakimiNOW ?\nKnp yg didemo pak @jokowi?\n\nJadwal &amp; tahapan pemilu khan sdh ada?\nPak @jokowi khan sdh berkali2 menegaskan tdk mau presiden 3 periode. \nKl ttp demo tolak wacana pak @jokowi 3 periode itu yg goblok @BEMUI_Official atau yg dibelakangnya?',04/20/2022 14:42:50
1516787679723024388,#SobatKita,"b""Mahfud Cerita Dipanggil Jokowi: Presiden Tanya '3 Periode' Kenapa Ramai Terus https://t.co/0Jk8LuFaTB""",04/20/2022 14:35:38
1516786005872984068,detikcom,"b'Mahfud Md bercerita saat dirinya dipanggil Jokowi ke Istana Bogor. Kala itu, Jokowi bertanya ke Mahfud mengapa isu perpanjangan jabatan Presiden selalu ramai https://t.co/kbOoLzYK5d'",04/20/2022 14:28:58
1516785881046085633,Ricko Prasetyo,b'@KangUtang04 @FR33D0ML4ND1945 @s3creth_m4nz @dewimajid3 @CintaNirmala2 @DayatPondok @Rezamorset1 @54rwo_00 @MEffendi03 @LuthfiRashya @Darmara02177184 @Jamlean_Saleh @FattiReyz @lutfieltf @Fariz_Davin @aseep23 Ngapain demo tolak 3 periode lagi? Kan presiden dah bilang tidak ada niatan untuk menolak wacana 3 pemilu tapi kenapa masi demo?',04/20/2022 14:28:29
1516785114130554883,Tukangkuli,b'Waspada lah akan para provokator yang selalu ingin negeri ini gaduh\n\nRH dan Delpredo ini ributin 3 periode padahal jelas presiden sudah menolaknya https://t.co/hYeuUu73KE',04/20/2022 14:25:26
1516783414476640261,usran,b'@Sangkuriang5551 Tak ada salahnya presiden 3 periode',04/20/2022 14:18:41
1516779204914081792,Susanto Suryo Kusumo,"b'@Masinton Kalau DPR engga mengusulkan dan disahkan di MPR kan engga bakal kejadian pak Presiden 3 periode. Jadi harusnya, temen-temen bapak kompakin di DPR jgn sampai ada fraksi yang usulin mengubah UUD tentang presiden. Jgn framing kalau presiden punya kekuatan untuk bikin 3 periode pak'",04/20/2022 14:01:57
1516777846525796355,bravo julian sandywiguna,b'@budimandjatmiko Kebanyakan mikirin minyak goreng dan presiden 3 periode wkwkwkw',04/20/2022 13:56:33
1516776479941570560,Mas_pl⭕️ngo,b'@gatse8 Emang aturan undang undang desa... Jabatan kepala desa atau kepala kampung bisa 3 periode..  Namun kalo jabatan presiden sampe 3 periode itu tanda rezim dan kroninya takut kesalahan dan kegagalanya terungkap.',04/20/2022 13:51:07
1516775856814710808,€£$€,"b'@Masinton Sekarang begini saja @Masinton, agar tidak Blunder, @PDI_Perjuangan berani atau tidak memerintahkan Petugas Partai @jokowi untuk menjatuhkan sanksi terhadap pengusul, pengusung, dan pendukung wacana Penundaan Pemilu &amp; Perpanjangan Masa Jabatan Presiden menjadi 3 Periode \xf0\x9f\x91\x80 ?.'",04/20/2022 13:48:39
1516770426701058049,Pat Sagan,b'Terbukti 3 Periode Presiden Cocok Bagi INDONESIA.\nTidak usah tiru AS.\nPANDEMI dan AGRESI RUSIA ajak kita pakai akal sehat untuk segera amandemen UUD kita.\n\n#21AprilGerakanPeoplePower \n#21AprilJokowiTumbang \n#BuzzerUtusanIstana https://t.co/eeIVsLGWc4',04/20/2022 13:27:04
1516767808268292101,Pat Sagan,b'Terbukti 3 Periode Presiden Cocok Bagi INDONESIA.\nTidak usah tiru AS.\nPANDEMI dan AGRESI RUSIA ajak kita pakai akal sehat untuk segera amandemen UUD kita.\n\n #21AprilJokowiTumbang https://t.co/ptwMLhLXFQ',04/20/2022 13:16:40
1516767197712240641,AL KOEMIZ,"b'@wantahgdn__ Kelompok ini sungguh aneh banget \nMereka ribut masalah utang Pemerintahan pak Jokowi, bahwa akan mewariskan hutang negara kepada presiden berikutnya,tapi giliran rakyat ada yg usul 3 periode ribut, kalau takut ga usah calonkan yg lain biar pak Jokowi aja sampai hutang lunas beres'",04/20/2022 13:14:14
1516765645853310979,NegerikuMalang,b'Hati2 aja krn biasanya lain yg diomongin lain yg dilakukan.. https://t.co/LzBmaizTrt',04/20/2022 13:08:04
1516763873751142404,Echa,"b'@lunaticastle Mungkinkah ini ada hubungannya dengan isu politik 3 periode presiden? mengingat para ormas non pemerintahan masih kontra. Tidak adanya karpet masjid menjadi salah satu upaya mereka menolak. Sebenarnya tukang bersih masjid hanya menjadi kambing hitam, nauzubillah akhir zaman \xf0\x9f\xa4\x94'",04/20/2022 13:01:02
1516758614899572740,Ardiles Klimarsen,"b'Ketika anak IPA ditanya tentang Presiden 3 Periode, jawabanya lambang nomor atom 31'",04/20/2022 12:40:08
1516756500768722946,eyys ◡̈ | rest,"b'gaada urusan 2 atau 3 periode, vaksin kanker servix gratis mestinya keajaiban yg tdk perlu didebatkan. buat saya mah gaada kaitannya sama masa kepemimimpinan presiden, krn next pemilu bakal saya coblos semuanya seperti yg udah udah \xf0\x9f\x98\x82\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",04/20/2022 12:31:44
1516754118567931906,Tilik Telisik,"b'dgn omongan org ini perlu sy ingatkan!\n\nPerpanjangan masa presiden &amp; penundaan pemilu?\nADA YG MAU JOKOWI 3 PERIODE? ITU HAKNYA DIA SENDIRI. KOK SITU NYERANG PEMERINTAH SIH?? Presiden sdh jelas menolak usulan perpanjangan atau bahkan penundaan pemilu, terus apa yg mau didebatkan'",04/20/2022 12:22:16
1516743682992467968,ZLEBOR,"b'@VIVAcoid Semua mahasiswa yg demo lu blg bodoh ted,,serasa lu paling pinter dijagat raya ini,kl ga ada ank2 yg lu blg ga berilmu itu demo hampir dislrh daerah bakalan jd itu barang ( penundaan pemilu &amp; 3 periode ms jbtn presiden )'",04/20/2022 11:40:48
1516726788042661890,TOGOG,b'Katakan TIDAK \xf0\x9f\x96\x90\xef\xb8\x8f https://t.co/DfUyKff0Sk https://t.co/duUCnS75kD',04/20/2022 10:33:40
1516725914578882564,Gareng G,"b'Kalo memang benar,emangnya        PipO mampu 20 % \xf0\x9f\xa4\xad https://t.co/Wc6O4CHhta https://t.co/A041GxYdxx'",04/20/2022 10:30:12
1516724272383008770,Satrianova,"b'@VIVAcoid Gue rasa,lebih bahaya buzzer dari pada isis,trus lebih berbahaya lagi orang yg dukung presiden 3 periode...\xf0\x9f\x98\x81'",04/20/2022 10:23:40
1516716819813666824,MASINTON PASARIBU,b'Korporasi besar perusahaan sawit yang ikut memobilisasi dukungan perpanjangan jabatan presiden 3 periode harus diberi sanksi !!. Selain berkontribusi kelangkaan dan kenaikan harga minyak goreng. Juga ikut berpartisipasi melawan konstitusi. LAWAN OLIGARKI KAPITAL !!',04/20/2022 09:54:03
1516709835395403776,絵理苦 | Ekkado HokBen,"b'Semakin yakin buat dukung Amandemen Konstitusi jadi Presiden bisa 3 Periode.\n\nBiar SBY bisa nyalon lagi.\n\nKan seru tuh, buat bandingin performa yang dibilang netizen. https://t.co/dsUolXBuzr'",04/20/2022 09:26:18
1516697786754158600,Repelita Online,b'Demokrat Beri Wanti-wanti: Wacana Presiden 3 Periode Akan \xe2\x80\x9cDimainkan\xe2\x80\x9d Lagi Setelah Lebaran! https://t.co/WFzAEonb2z lewat @Repelita Online',04/20/2022 08:38:25
1516694667416399881,Gatra.com,"b'Isu Presiden 3 Periode, Dewan Minta Mahasiswa Tak Mudah Terprovokasi\n\nhttps://t.co/2NN3oxbKeg'",04/20/2022 08:26:02
1516693412669403138,Bacott-Rakyat bergerak!!,"b'Besok Demo,\nWacana perpanjangan atau 3 periode Presiden itu yg paling berdampak itu Parpol dan elit politik, mau dia oposisi atau pro rezim.\nTolak kenaikan harga:  BBM, minyak PPN dll itu berdampak ke masyarakyat luas.'",04/20/2022 08:21:03
1516692927140950018,Za softie (◍•ᴗ•◍),b'@moonareas Enggak sekalian isu presiden 3 periode',04/20/2022 08:19:07
1516685362050920449,Viva Yoga Mauladi,b'Presiden di 10 April 2022 telah menegaskan bahwa Pemilu dilaksanakan pada 14 Februari 2024 dan Pilkada November 2024.\n\nPAN Ikut Arahan Jokowi Tolak Tunda Pemilu dan 3 Periode.\n https://t.co/XsuRf38A2W',04/20/2022 07:49:03
1516681184411271172,Riona,b'@sasasayatusa_ Jokowi: Saya Tidak Berminat Menjadi Presiden 3 Periode',04/20/2022 07:32:27
1516675294802808835,Moer Joko,"b'@abangbelneg Presiden tegaskan kembali menolak jabatan presiden 3 periode dan penundaan pemilu, so buat apalagi demo kaga jelas #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 07:09:03
1516673717153452033,fgjjouth,b'@Brendamisc Karena jokowi adalah presiden terbaik selama ini maka bisa jadi 3 periode',04/20/2022 07:02:47
1516673428207857664,Badja Hitam,"b'@abangbelneg Presiden tegaskan kembali menolak jabatan presiden 3 periode dan penundaan pemilu, so buat apalagi demo kaga jelas #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 07:01:38
1516673401330544641,Radi.Ghozali,"b'@abangbelneg Wacana Presiden 3 Periode, Jokowi Waspadai hasutan KADRUN #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 07:01:31
1516673401221693450,Dwinanti komala,"b'@abangbelneg Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi #SayabersamaJokowi'",04/20/2022 07:01:31
1516672966771474436,Nando Elyas,"b'@abangbelneg Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi #SayabersamaJokowi'",04/20/2022 06:59:48
1516672961482166274,adhe.maradona,"b'@abangbelneg Wacana Presiden 3 Periode, Jokowi Waspadai hasutan KADRUN #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 06:59:47
1516672271079047170,Pantau.com,"b""Dianggap Isu Penundaan Pemilu Sudah Usai, Demokrat Sebut Wacana Presiden 3 Periode 'Main' Habis Lebaran https://t.co/JUl6hbsVx2""",04/20/2022 06:57:02
1516672171942477830,Nando Elyas,"b'@sasasayatusa_ Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi'",04/20/2022 06:56:38
1516672167899168776,adhe.maradona,"b'@sasasayatusa_ Wacana Presiden 3 Periode, Jokowi Waspadai hasutan KADRUN #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 06:56:37
1516671842429272067,Ignal Zebua,"b'@sasasayatusa_ Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi'",04/20/2022 06:55:20
1516671838755057664,Lord.Anang,"b'@sasasayatusa_ Wacana Presiden 3 Periode, Jokowi Waspadai hasutan Luhut #SayaBersamaJokowi #KamiBersamaJokowi'",04/20/2022 06:55:19
1516671708610334723,Heru Dewantara,b'presiden tegas menolak 3 periode https://t.co/G5lO91fwWC',04/20/2022 06:54:48
1516670495575269379,Tika Kenjam,b'Presiden tolak 3 periode tetapi kenapa masih di demo\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/PrCkUmz8zH',04/20/2022 06:49:59
1516670171779563523,Jey Mokodompit,"b'@MardaniAliSera Ketika bxk antek2 presiden berteriak 3 periode...!! Presiden dgn santai mengatakan, Lo mau nampar muka saya yaa...!! Sayankx saat ini mereka2 sdh takut menampar wajah presidenku..!! Kayaknya bapak lebih siap untk menampar wajah presiden dgn wacana 3 periode..!!'",04/20/2022 06:48:41
1516667673907982348,Opiniku🆘,b'Rupanya Wacana jabatan Presiden 3 periode yg digagas oleh bbrp ketum parpol sdh menjadi trend di daerah2 seperti Depok... https://t.co/782QMu36Ze',04/20/2022 06:38:46
1516662777599131649,I'm Abdeeeeee🇮🇩,"b'@AV4tarPemburu @jokowi @KejaksaanRI Sudah ditegaskan Presiden @jokowi menolak 3 Periode masa jabatan, abaikan isu isu yg ingin porak porandakan NKRI'",04/20/2022 06:19:19
1516662650834685952,Sasasa yatusa,b'tegas presiden tolak 3 periode https://t.co/X6DuoN35KX',04/20/2022 06:18:48
1516659202579890176,Apede,"b'16) Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/aBiKukg1Io'",04/20/2022 06:05:06
1516658674802266115,SiMahMud,"b'@sukatahu00 @SBYudhoyono Dgn Trah Majapahit dan keturunan Nabi, sangat wajar bila anak saya menjadi Presiden!\n\nNoted:\n1. Trah Majapahit dan Habib;\n2. Mayor anak ex Jendral;\n3. Putra anak Presiden 2 periode dgn peninggalan Candi Hambalang.\n\nKurang kualifikasi apa lagi?\nItu yg bikin saya ""PRIHATIN"" \xf0\x9f\x98\x93'",04/20/2022 06:03:00
1516657564011749378,corinasocialy,"b'16. Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/jOQVOzd5aO'",04/20/2022 05:58:36
1516657275686965248,Okky Madasari,b'Pengelolaan Dana Desa hingga kini masih banyak masalah. Dari ketidaktepatan pemanfaatan hingga korupsi.\n\nTerus karena gula-gula Dana Desa utk operasional Kades mau dukung Presiden 3 periode? \n\nOpini di Detikcom dari ASN Kemendes/alumni OM Institute.\n\nhttps://t.co/hQxiaiwvkT',04/20/2022 05:57:27
1516656492727832579,BASE DISKUSI SOAL,"b'SchApp! \n2. Jika nantinya presiden menjabat 3 periode bagaimana hal ini ditinjau dr segi konstitusi,ekonomi,politik, pertahanan dan keamanan bagi bangsa Indonesia disituasi saat ini'",04/20/2022 05:54:20
1516656276532768769,Gunadi,"b'Jihad ala kadrun: niduri santri, makan saat demo di bulan puasa, bermoto ""lebih baik ngentot 3 ronde  daripada jabatan presiden 3 periode"", onani di bulan puasa hala. https://t.co/fw3DIdnlYQ'",04/20/2022 05:53:29
1516654679085961216,#SpeakUp,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/bWPMbVKUcA'",04/20/2022 05:47:08
1516652651769139200,Iru Rudiana,"b'@YoutubeILC Karena yang didemo bukan presiden saja. Tapi orang-orang di sekitarnya juga, yang membisikan agar jabatan presiden di perpanjang atau 3 periode.'",04/20/2022 05:39:04
1516651642518929409,Aku Cangtip,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/anWeGAx26M'",04/20/2022 05:35:04
1516647850637025283,Democrazy News,b'Demokrat Beri Wanti-wanti: Wacana Presiden 3 Periode Akan \xe2\x80\x9cDimainkan\xe2\x80\x9d Lagi Setelah Lebaran!\nhttps://t.co/BiH9J5PF0U',04/20/2022 05:20:00
1516644902926688261,fel or cia,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/aEXhIlBThl'",04/20/2022 05:08:17
1516643973770534912,BERITA POLITIK,b'Demokrat Wanti-wanti Wacana Presiden 3 Periode Digaungkan Lagi Usai Lebaran https://t.co/zHjTyXrxFm',04/20/2022 05:04:35
1516643246994165762,THE DOLL,"b'@democrazymedia BASA BASI:\n1. Bilangnya setelah gelombang aksi jalan.\n2. Di Solo ada demo, dia ke mana?\n3. Kalau serius, telpon bapaknya saja untuk menolak 3 periode.\n\nGibran Mau Ikut Demo Tolak Jokowi 3 Periode, BEM SI: Telepon Presiden Saja https://t.co/xdaWbNFjuN\n \n#JokowiLuhutTiraniPenindas'",04/20/2022 05:01:42
1516643031805476872,kidul,b'@MustofaNahra_ID Awak imbau tidak ada perpanjangan jabatan presiden menjadi 3 periode',04/20/2022 05:00:51
1516642793070145538,Via,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/puHJWQYYfG'",04/20/2022 04:59:54
1516641707323916294,Eyang Sang Aktivis Anti PKI,"b""1.Jk MPR 'memaksakan' Amandemen  Presiden 3 Periode,SBY berpeluang menang. Di 2004 &amp; 2009 SBY menang telak atas Mega.Peluang menang telak pun akan SBY buktikan jk lawan Jokowi di Pemilu 2024.Tentu SBY lbh pilih Anies sebagai RI 2 nya ato...2""",04/20/2022 04:55:35
1516641416579272705,Cebong ^New Normal^,"b'@Leonita_Lestari @SeruniPuspaAlam Demo2 ini tujuan nya memaksa presiden @jokowi dengan tegas menolak 3 periode dan perpanjangan masa jabatan. \nJd tujuan nya bukan memaksa dan meminta kesepakatan @DPR_RI utk tdk mengamandemen UUD45.\n\nJk benar pak @SBYudhoyono msh ingin tampil,  berarti beliau hy takut pd pak Jkw'",04/20/2022 04:54:26
1516640847399636994,🇮🇩 YUNANKINGSTAR1 🇮🇩,b'DUA PERIODE AJA BELUM TENTU BISA DI JALAN KAN SAMPAI HABIS MAU TIGA PERIODE LAGI. JOKOWI WIDODO DI AMBANG KEHANCURAN SEBELUM LEBARAN ATAU LEWAT LEBARAN AKAN DI UPAYAKAN LENGSER DARI JABATAN NYA WARGA MASYARAKAT UDAH MUAK SKENARIO JOKOWI WIDODO \nhttps://t.co/qukTnFTRc8',04/20/2022 04:52:10
1516640377112961026,Cantika Putri,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/c8IfOHZiKf'",04/20/2022 04:50:18
1516629985276350464,borjuis zuhud🇮🇩,"b'IKN adalah balas budi @jokowi kepada oligarki yang membantunya2 periode. Isu perpanjangan masa jabatan presiden atau 3 periode dengan alasan pandemi, keuangan negara, krisis Russia vs Ukraina, hanya dalih untuk memastikan IKN aman dan tidak setback apalagi dianulir oleh oposisi.'",04/20/2022 04:09:00
1516628395043348493,Rommy Krisna,"b'Sbg WNI yg baik dan jelas kualitas nya, mantan presiden RI Susilo Bambang Yudhoyono (#SBY) berhak dan berkewajiban utk ikut kontestasi pilpres lg jk #LBP ngotot dgn ide mengamandemen UUD lg mengenai jabatan presiden RI jd 3 periode. \xf0\x9f\x98\x8a https://t.co/VIqAvTb1CH'",04/20/2022 04:02:41
1516625178867879938,Roy Chandra Silalahi,"b'@ChusnulCh__ Kalo masih ada yg goreng2 isu 3 periode ataupun menurunkan presiden, Fix dia itu cari-cari masalah'",04/20/2022 03:49:54
1516622347318427650,Alexander Pratomo,b'@ChusnulCh__ Ini mungkin penyebab SBY mau nyapres lagi. Sehingga AHY terus membicarakan presiden 3 periode.\n\nTernyata berkotek karena bertelur sendiri https://t.co/pP2QbvORAD',04/20/2022 03:38:39
1516620428227522560,rohit azuri,b'presiden tegaskan tidak ada 3 periode https://t.co/gwl5HEKIUf',04/20/2022 03:31:02
1516610631553937409,Mutiara Habli,b'Wapres sendiri percaya. jika isu 3 periode sengaja diarahkan untuk menggoyangkan Presiden. Prokes Mudik Aman https://t.co/hu6YGBri06',04/20/2022 02:52:06
1516608244109963264,Nurdin Purnomo,b'Hentikan Perdebatan Jabatan Presiden 3 Periode!!\nProkes Mudik Aman\nhttps://t.co/yRQp4ijzYs',04/20/2022 02:42:37
1516607968997163010,GUBUK SENJA,b'Jokowi tegaskan tidak ada presiden 3 periode Prokes Mudik Aman https://t.co/Qa16NQmikE',04/20/2022 02:41:31
1516607875409641474,GUBUK SENJA,b'Yuk kawal tidak ada penundaan pemilu tidak ada presiden 3 periode Prokes Mudik Aman https://t.co/KnzZwwjQXh',04/20/2022 02:41:09
1516607672082395136,Ryand,b'Taka ada Presiden 3 Periode\n\nProkes Mudik Aman https://t.co/VKiSrlmOyZ',04/20/2022 02:40:20
1516606922513960963,Tyara Rara,b'Taka ada Presiden 3 Periode\nProkes Mudik Aman https://t.co/OnR5jgHtT0',04/20/2022 02:37:22
1516605080866377733,IG : utamanews,"b'""Sebelum ribut ribut, Presiden manggil saya berdua, agak lama di Istana banyak bicara hal masalah politik keamanan. Tapi salah satu yang ditanyakan ke saya, itu ribut-ribut penundaan pemilu dan perpanjangan masa jabatan,"" kata Mahfud\n https://t.co/2liDoFEWUF'",04/20/2022 02:30:03
1516604224691343365,PEDANG BERMATA DUA,b'TEGAS ! PRESIDEN JOKOWI TOLAK 3 PERIODE ! KENAPA HARUS DEMO ?? #PresidenJokowi #tolak3periode #2022\nhttps://t.co/TWrS545pj4',04/20/2022 02:26:38
1516601562302644224,Rakyat Biasa,b'Setuju... \nhttps://t.co/86bZ3kLEb8',04/20/2022 02:16:04
1516601526223253504,TEMPO.CO,"b'Baliho raksasa sindiran PKS untuk jabatan Presiden 3 periode terpasang di Jalan Margonda Raya, Kota Depok. #TempoMetro https://t.co/6ccRwbWeDw'",04/20/2022 02:15:55
1516601423550906371,Yubuka Kumasuki,b'Ada wacana sebagian rakyat minta Presiden @jokowi 3 periode kalian tidak setuju dan demo..\n\nBagaimana kalau saya ususlkan 6 periode sekalian. Apakah kalian setuju...??? https://t.co/glMkiFsiqb',04/20/2022 02:15:31
1516601133778710531,Umbaba,b'Hentikan Perdebatan Jabatan Presiden 3 Periode. Prokes Mudik Aman\nhttps://t.co/QH5aH9gKUu',04/20/2022 02:14:22
1516599547203514371,Hadian Sardi,b'Presiden Jokowi tegaskan tidak ada 3 periode \xf0\x9f\x91\x8d. Prokes Mudik Aman https://t.co/IhF2K2opTh',04/20/2022 02:08:03
1516599424599748609,Chava Ali,b'Presiden Jokowi tegaskan tidak ada 3 periode \xf0\x9f\x91\x8d. Prokes Mudik Aman https://t.co/Ety9VIbQUf',04/20/2022 02:07:34
